,station_id,name,address,town,zip_code,longitude,latitude,road_side,restriction,sender,schedule,region_id,province_id,municipality_id,region_name,province_name,municipality_name,date,gasoline_95E5,gasoline_95E5_premium,gasoline_95E10,gasoline_98E5,gasoline_98E10,diesel_A,diesel_B,diesel_premium,bioetanol,biodiesel,lpg,cng,lng,hydrogen
366,2571,REPSOL,"CARRETERA LA SABINA- EL PILAR KM. 4,6",SANT FRANCESC FORMENTERA ,07860,1.445417,38.708444,I,P,dm,L-S: 07:00-21:00; D: 09:00-21:00,4,7,820,Baleares,BALEARS (ILLES),Formentera,2021-01-10,1.32,,,,,1.209,,,,,,,,
367,2668,CEPSA,"CALLE CAUTIVOS DE CONSTANTINIPLA, S/N",CIUTADELLA DE MENORCA    ,07760,3.843556,40.001389,D,P,dm,L-D: 06:00-22:00,4,7,810,Baleares,BALEARS (ILLES),Ciutadella de Menorca,2021-01-18,1.295,,,,,1.195,,,,,,,,
368,2668,CEPSA,"CALLE CAUTIVOS DE CONSTANTINIPLA, S/N",CIUTADELLA DE MENORCA    ,07760,3.843556,40.001389,D,P,dm,L-D: 06:00-22:00,4,7,810,Baleares,BALEARS (ILLES),Ciutadella de Menorca,2021-01-02,1.285,,,,,1.175,,,,,,,,
369,13267,CARBURANTS LOW COST,"CALLE B, 35",MERCADAL (ES)            ,07740,4.081806,39.987722,D,P,dm,L-D: 24H,4,7,832,Baleares,BALEARS (ILLES),Mercadal (Es),2021-01-24,1.28,,,,,1.199,,,,,,,,
370,13267,CARBURANTS LOW COST,"CALLE B, 35",MERCADAL (ES)            ,07740,4.081806,39.987722,D,P,dm,L-D: 24H,4,7,832,Baleares,BALEARS (ILLES),Mercadal (Es),2021-01-22,1.28,,,,,1.199,,,,,,,,
371,2726,REPSOL,"CALLE CALA BLANCA,, 9",PALMA                    ,07009,2.676389,39.597222,D,P,dm,L-V: 06:00-22:00; S-D: 07:00-22:00,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-26,1.305,,,1.455,,1.189,,1.269,,,,,,
372,2568,REPSOL,"CARRETERA MA-3431 KM. 0,200",MURO                     ,07440,3.052639,39.7415,I,P,dm,L-S: 06:00-22:00; D: 08:00-14:00,4,7,835,Baleares,BALEARS (ILLES),Muro,2021-01-25,1.328,,,1.455,,1.209,,1.289,,,,,,
373,2570,REPSOL,"CARRETERA PM-808 KM. 1,25",EIVISSA                  ,07800,1.417972,38.905583,I,P,dm,L-D: 24H,4,7,814,Baleares,BALEARS (ILLES),Eivissa,2021-01-09,1.335,,,1.485,,1.229,,1.319,,,0.629,,,
374,2696,CEPSA,"CARRETERA PM-803 KM. 14,3",SANT JOSEP DE SA TALAIA  ,07830,1.305611,38.92175,D,P,dm,L-D: 06:00-23:59,4,7,846,Baleares,BALEARS (ILLES),Sant Josep de sa Talaia,2021-01-19,1.354,1.414,,,,1.249,,1.319,,,,,,
375,2725,CEPSA,CARRETERA C-731 KM. 13,SANT ANTONI DE PORTMANY  ,07820,1.331,38.975056,I,P,dm,L-D: 24H,4,7,843,Baleares,BALEARS (ILLES),Sant Antoni de Portmany,2021-01-19,1.354,1.414,,,,1.249,,1.319,,,,,,
376,2713,REPSOL,"AVENIDA JUAN CARLOS I, S/N",CAPDEPERA                ,07580,3.451667,39.705278,D,P,dm,L-D: 06:00-22:00,4,7,808,Baleares,BALEARS (ILLES),Capdepera,2021-01-07,1.285,,,1.435,,1.169,,1.239,,,,,,
377,2679,CEPSA,"AVENIDA FRANCESC DE BORJA MOLL, 61",SALINES (SES)            ,07640,3.046389,39.341333,I,P,dm,L-S: 08:00-20:00,4,7,842,Baleares,BALEARS (ILLES),Salines (Ses),2021-01-31,1.334,1.394,,,,1.189,,1.259,,,,,,
378,2575,CEPSA,"CALLE ES CARRERO, 0",SON MORO                 ,07560,3.382056,39.59625,D,P,dm,L-D: 06:00-23:00,4,7,847,Baleares,BALEARS (ILLES),Sant Llorenç des Cardassar,2021-01-22,1.314,1.374,,,,1.189,,1.259,,,,,,
379,2594,CEPSA,"CARRETERA C-717 PALMA - PORTO PETRO KM. 34,5",CAMPOS                   ,07630,3.004667,39.437611,D,P,dm,L-D: 24H,4,7,807,Baleares,BALEARS (ILLES),Campos,2021-01-17,1.324,,,1.469,,1.189,0.793,1.259,,,,,,
380,12188,CEPSA,"RONDA DE PEGUERA, SN",CALVIA                   ,07184,2.451583,39.544306,D,P,OM,L-D: 06:00-22:00,4,7,805,Baleares,BALEARS (ILLES),Calvià,2021-01-28,1.304,,,1.449,,1.189,,1.259,,,,,,
381,14144,REPSOL,"CARRETERA MA-4040 KM. 2,5",SON SERVERA              ,07550,3.373417,39.643333,I,P,dm,L-V: 08:00-17:00,4,7,858,Baleares,BALEARS (ILLES),Son Servera,2021-01-14,,,,,,,,,,,0.639,,,
382,12577,REPSOL BUTANO,"CARRETERA PMV-1031 KM. 1,5",CALVIA                   ,07184,2.490722,39.5685,I,P,dm,L-V: 09:00-16:00; S: 08:30-13:30,4,7,805,Baleares,BALEARS (ILLES),Calvià,2021-01-31,,,,,,,,,,,0.635,,,
383,12564,COOPERATIVA SANTA EULALIA,"CARRETERA PM-810 KM. 4,150",SANTA EULALIA            ,07840,1.529167,38.982667,N,P,dm,L-V: 08:00-18:00; S: 08:00-13:00,4,7,850,Baleares,BALEARS (ILLES),Santa Eulalia del Río,2021-01-13,,,,,,1.089,0.79,,,,,,,
384,12579,REPSOL BUTANO,"CAMINO PUIG DE SANTA MAGDALENA, S/N",INCA                     ,07300,2.939861,39.731333,D,P,dm,L-V: 08:00-18:30; S: 08:30-13:00,4,7,822,Baleares,BALEARS (ILLES),Inca,2021-01-15,,,,,,,,,,,0.639,,,
385,12582,REPSOL BUTANO,"CAMI LA MILANA, 49",SON SANT JOAN            ,07198,2.720917,39.565639,I,P,dm,L-D: 07:00-21:00,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-23,,,,,,,,,,,0.639,,,
386,12564,COOPERATIVA SANTA EULALIA,"CARRETERA PM-810 KM. 4,150",SANTA EULALIA            ,07840,1.529167,38.982667,N,P,dm,L-V: 08:00-18:00; S: 08:00-13:00,4,7,850,Baleares,BALEARS (ILLES),Santa Eulalia del Río,2021-01-18,,,,,,1.089,0.79,,,,,,,
387,12574,REPSOL BUTANO,"CARRETERA MA-15 KM. 44,5",MANACOR                  ,07500,3.159556,39.573556,D,P,dm,L-V: 07:00-19:00; S: 07:00-18:00,4,7,827,Baleares,BALEARS (ILLES),Manacor,2021-01-16,,,,,,,,,,,0.645,,,
388,12574,REPSOL BUTANO,"CARRETERA MA-15 KM. 44,5",MANACOR                  ,07500,3.159556,39.573556,D,P,dm,L-V: 07:00-19:00; S: 07:00-18:00,4,7,827,Baleares,BALEARS (ILLES),Manacor,2021-01-20,,,,,,,,,,,0.645,,,
389,12577,REPSOL BUTANO,"CARRETERA PMV-1031 KM. 1,5",CALVIA                   ,07184,2.490722,39.5685,I,P,dm,L-V: 09:00-16:00; S: 08:30-13:30,4,7,805,Baleares,BALEARS (ILLES),Calvià,2021-01-29,,,,,,,,,,,0.635,,,
390,14144,REPSOL,"CARRETERA MA-4040 KM. 2,5",SON SERVERA              ,07550,3.373417,39.643333,I,P,dm,L-V: 08:00-17:00,4,7,858,Baleares,BALEARS (ILLES),Son Servera,2021-01-15,,,,,,,,,,,0.639,,,
391,12577,REPSOL BUTANO,"CARRETERA PMV-1031 KM. 1,5",CALVIA                   ,07184,2.490722,39.5685,I,P,dm,L-V: 09:00-16:00; S: 08:30-13:30,4,7,805,Baleares,BALEARS (ILLES),Calvià,2021-01-18,,,,,,,,,,,0.639,,,
392,12564,COOPERATIVA SANTA EULALIA,"CARRETERA PM-810 KM. 4,150",SANTA EULALIA            ,07840,1.529167,38.982667,N,P,dm,L-V: 08:00-18:00; S: 08:00-13:00,4,7,850,Baleares,BALEARS (ILLES),Santa Eulalia del Río,2021-01-10,,,,,,1.089,0.79,,,,,,,
393,12564,COOPERATIVA SANTA EULALIA,"CARRETERA PM-810 KM. 4,150",SANTA EULALIA            ,07840,1.529167,38.982667,N,P,dm,L-V: 08:00-18:00; S: 08:00-13:00,4,7,850,Baleares,BALEARS (ILLES),Santa Eulalia del Río,2021-01-30,,,,,,1.089,0.79,,,,,,,
394,14144,REPSOL,"CARRETERA MA-4040 KM. 2,5",SON SERVERA              ,07550,3.373417,39.643333,I,P,dm,L-V: 08:00-17:00,4,7,858,Baleares,BALEARS (ILLES),Son Servera,2021-01-27,,,,,,,,,,,0.619,,,
395,12564,COOPERATIVA SANTA EULALIA,"CARRETERA PM-810 KM. 4,150",SANTA EULALIA            ,07840,1.529167,38.982667,N,P,dm,L-V: 08:00-18:00; S: 08:00-13:00,4,7,850,Baleares,BALEARS (ILLES),Santa Eulalia del Río,2021-01-11,,,,,,1.089,0.79,,,,,,,
396,12564,COOPERATIVA SANTA EULALIA,"CARRETERA PM-810 KM. 4,150",SANTA EULALIA            ,07840,1.529167,38.982667,N,P,dm,L-V: 08:00-18:00; S: 08:00-13:00,4,7,850,Baleares,BALEARS (ILLES),Santa Eulalia del Río,2021-01-02,,,,,,1.089,0.79,,,,,,,
397,14289,SHELL,"CARRER CAMÍ DE MUNTANYA ESQ CARRER CELLETERS, S/N",CABANETA (SA)            ,07141,2.715056,39.618611,D,P,OM,L-D: 06:00-00:00,4,7,831,Baleares,BALEARS (ILLES),Marratxí,2021-01-14,1.229,,,,,1.139,,,,,,,,
398,2645,GALP,"CARRETERA MAHÓN - FORNELLS KM. 12,6",MERCADAL (ES)            ,07740,4.195611,39.977556,D,P,dm,L-D: 24H,4,7,832,Baleares,BALEARS (ILLES),Mercadal (Es),2021-01-15,1.349,,,,,1.249,,,,,,,,
399,12388,BP,"CARRETERA IBIZA - SAN MIGUEL KM. 4,9",SANTA GERTRUDIS          ,07814,1.434167,38.991556,D,P,dm,L: 07:00-22:45,4,7,850,Baleares,BALEARS (ILLES),Santa Eulalia del Río,2021-01-24,1.349,,,1.489,,1.249,0.929,,,,,,,
400,2593,LAS GAVIOTAS,"CALLE CRUCERO, 12",PLATJA DE MURO           ,07408,3.109972,39.81425,D,P,dm,L-D: 08:00-16:00,4,7,835,Baleares,BALEARS (ILLES),Muro,2021-01-22,1.349,,,1.509,,1.229,,1.329,,,,,,
401,2586,REPSOL,CARRETERA PM-602 KM. 5,ARENAL (S')              ,07600,2.831722,39.483944,D,P,dm,L-D: 06:00-22:00,4,7,826,Baleares,BALEARS (ILLES),Llucmajor,2021-01-25,1.349,,,1.499,,1.219,,1.299,,,,,,
402,2697,CEPSA,"CARRETERA PM-810 KM. 3,3",SANTA EULALIA            ,07840,1.495111,38.984889,D,P,dm,L-D: 06:00-22:00,4,7,850,Baleares,BALEARS (ILLES),Santa Eulalia del Río,2021-01-18,1.349,,,,,1.249,,1.319,,,,,,
403,2630,BP SANT JORDI,"CARRETERA AEROPUERTO KM. 4,5",SANT JOSEP DE SA TALAIA  ,07830,1.392139,38.886028,D,P,OM,L-D: 07:00-23:00,4,7,846,Baleares,BALEARS (ILLES),Sant Josep de sa Talaia,2021-01-14,1.349,,,1.491,,1.249,,1.339,,,,,,
404,2577,REPSOL,"CARRETERA C-731 KM. 7,15",SANT RAFEL               ,07816,1.397306,38.961306,D,P,dm,L: 24H,4,7,843,Baleares,BALEARS (ILLES),Sant Antoni de Portmany,2021-01-18,1.349,,,1.499,,1.249,0.929,1.339,,,0.639,,,
405,2577,REPSOL,"CARRETERA C-731 KM. 7,15",SANT RAFEL               ,07816,1.397306,38.961306,D,P,dm,L: 24H,4,7,843,Baleares,BALEARS (ILLES),Sant Antoni de Portmany,2021-01-17,1.349,,,1.499,,1.249,0.929,1.339,,,0.639,,,
406,2733,REPSOL,"CL POLLENTIA ESQ. CL. L,ESTEL, S.N.",ALCUDIA                  ,07400,3.127083,39.850056,I,P,dm,L-D: 07:00-19:00,4,7,796,Baleares,BALEARS (ILLES),Alcúdia,2021-01-22,1.349,,,1.459,,1.229,,1.279,,,,,,
407,13582,GALP,"PLAZA SON VILAR, 14",SON VILAR                ,07720,4.2795,39.882944,N,P,dm,L-D: 24H,4,7,809,Baleares,BALEARS (ILLES),Castell (Es),2021-01-02,1.249,,,,,1.149,,,,,,,,
408,13493,GALP,"AVENIDA CAP DE CAVALLERIA, 14",MAO                      ,07714,4.249,39.888806,D,P,dm,L-D: 24H,4,7,829,Baleares,BALEARS (ILLES),Mahón,2021-01-06,1.249,,,,,1.159,,,,,,,,
409,13493,GALP,"AVENIDA CAP DE CAVALLERIA, 14",MAO                      ,07714,4.249,39.888806,D,P,dm,L-D: 24H,4,7,829,Baleares,BALEARS (ILLES),Mahón,2021-01-03,1.249,,,,,1.149,,,,,,,,
410,2722,BP,"CALLE ILLES BALEARS, 1",CALVIA                   ,07184,2.501889,39.529306,N,P,dm,L-D: 24H,4,7,805,Baleares,BALEARS (ILLES),Calvià,2021-01-04,1.249,,,1.419,,1.139,,1.229,,,,,,
411,14143,AUTONETOIL,"CALLE JOAN DE AUSTRIA, 72",INCA                     ,07300,2.907,39.714194,D,P,dm,L-D: 24H,4,7,822,Baleares,BALEARS (ILLES),Inca,2021-01-18,1.249,,,,,1.139,,1.169,,,,,,
412,2583,CEPSA,"CARRETERA PALMA NOVA - CALVIA KM. 5,5",CALVIA                   ,07184,2.507667,39.559833,I,P,dm,L-D: 06:00-22:00,4,7,805,Baleares,BALEARS (ILLES),Calvià,2021-01-07,1.249,,,1.424,,1.139,,1.239,,,,,,
413,2587,CEPSA,"CALLE BINIAMAR, 16",PALMA                    ,07008,2.678806,39.581722,D,P,dm,L-D: 06:00-22:00,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-09,1.269,1.329,,1.414,,1.175,,1.245,,,,,,
414,2613,CEPSA,CARRETERA VIEJA DE BUÑOLA KM. 15,PALMA                    ,07009,2.668944,39.593333,D,P,dm,L-S: 06:00-22:00; D: 08:00-16:00,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-10,1.269,,,1.414,,1.175,,1.245,,,,,,
415,2661,CEPSA,"PLAZA FRANCESC GARCIA I ORELL, S/N",PALMA                    ,07006,2.660472,39.573,D,P,dm,L-V: 08:00-20:00; S: 08:00-14:00,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-09,1.269,,,,,1.175,,,,,,,,
416,13588,GALP,"CALLE FUSTER, 35",POLLENÇA                 ,07460,3.030611,39.885639,D,P,dm,L-D: 06:00-22:00,4,7,839,Baleares,BALEARS (ILLES),Pollença,2021-01-08,1.269,,,,,1.174,,,,,,,,
417,13028,EROSKI,"AVENIDA TALAIOT, 1",SANT LLUIS               ,07710,4.259028,39.8585,D,P,dm,L-D: 24H,4,7,848,Baleares,BALEARS (ILLES),Sant Lluís,2021-01-25,1.269,,,,,1.199,,,,,,,,
418,13184,PETROEST,"CALLE GREMI CIRUGIANS I BARBERS, 11",PALMA                    ,07009,2.65825,39.600639,D,P,dm,L-D: 24H,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-12,1.169,,,,,1.089,,,,,,,,
419,13162,PETROEST,"CALLE GABRIEL ALZAMORA, 25",PALMA                    ,07008,2.674778,39.589306,D,P,dm,L-D: 24H,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-13,1.169,,,,,1.089,,,,,,,,
420,12568,SET&GO,"CALLE GREMI SELLETERS I BASTERS, 12",PALMA                    ,07009,2.658472,39.605528,N,P,dm,L-D: 24H,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-18,1.169,,,,,1.089,,,,,0.639,,,
421,2695,BP AMANECER,"CALLE ALFONS EL MAGNANIM, 90",PALMA                    ,07004,2.654472,39.594167,N,P,dm,L-D: 24H,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-20,1.289,,,1.425,,1.185,,1.254,,,,,,
422,2565,CEPSA,"AVENIDA JOAN MIRO, 22",PALMA                    ,07014,2.626444,39.565778,D,P,dm,L-D: 06:00-22:00,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-11,1.289,1.349,,,,1.175,,1.245,,,,,,
423,2604,CEPSA,"CARRETERA C-711 KM. 16,5",BUNYOLA                  ,07110,2.69025,39.712667,D,P,dm,L-D: 07:00-21:30,4,7,804,Baleares,BALEARS (ILLES),Bunyola,2021-01-04,1.289,1.349,,,,1.165,,1.235,,,,,,
424,2695,BP AMANECER,"CALLE ALFONS EL MAGNANIM, 90",PALMA                    ,07004,2.654472,39.594167,N,P,dm,L-D: 24H,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-18,1.289,,,1.425,,1.185,,1.254,,,,,,
425,2565,CEPSA,"AVENIDA JOAN MIRO, 22",PALMA                    ,07014,2.626444,39.565778,D,P,dm,L-D: 06:00-22:00,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-10,1.289,1.349,,,,1.175,,1.245,,,,,,
426,2742,CEPSA,"CARRETERA C-711 KM. 16,5",BUNYOLA                  ,07110,2.68975,39.712917,I,P,dm,L-D: 07:00-21:00,4,7,804,Baleares,BALEARS (ILLES),Bunyola,2021-01-04,1.289,1.349,,,,1.165,,1.235,,,,,,
427,2575,CEPSA,"CALLE ES CARRERO, 0",SON MORO                 ,07560,3.382056,39.59625,D,P,dm,L-D: 06:00-23:00,4,7,847,Baleares,BALEARS (ILLES),Sant Llorenç des Cardassar,2021-01-12,1.289,1.349,,,,1.165,,1.235,,,,,,
428,2695,BP AMANECER,"CALLE ALFONS EL MAGNANIM, 90",PALMA                    ,07004,2.654472,39.594167,N,P,dm,L-D: 24H,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-25,1.289,,,1.425,,1.185,,1.254,,,,,,
429,2602,CEPSA,"CARRETERA VELLA DE SINEU PMV3011 KM. 15,5",SANTA EUGENIA            ,07142,2.834306,39.612667,I,P,dm,L-S: 06:30-20:30,4,7,849,Baleares,BALEARS (ILLES),Santa Eugènia,2021-01-05,1.289,1.349,,,,1.165,0.771,1.235,,,,,,
430,2664,CEPSA,"PLAZA HOSTALS, 4",SANTA MARIA DEL CAMI     ,07320,2.773861,39.651694,D,P,dm,L-S: 06:30-20:30,4,7,852,Baleares,BALEARS (ILLES),Santa María del Camí,2021-01-14,1.289,,,,,1.169,,,,,,,,
431,2661,CEPSA,"PLAZA FRANCESC GARCIA I ORELL, S/N",PALMA                    ,07006,2.660472,39.573,D,P,dm,L-V: 08:00-20:00; S: 08:00-14:00,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-14,1.289,,,,,1.189,,,,,,,,
432,2661,CEPSA,"PLAZA FRANCESC GARCIA I ORELL, S/N",PALMA                    ,07006,2.660472,39.573,D,P,dm,L-V: 08:00-20:00; S: 08:00-14:00,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-21,1.289,,,,,1.189,,,,,,,,
433,2409,REPSOL,"CALLE RECH ESQ CREU, S/N",BINISSALEM               ,07350,2.839972,39.686861,D,P,dm,L-D: 06:00-22:00,4,7,802,Baleares,BALEARS (ILLES),Binissalem,2021-01-04,1.289,,,,,1.169,,,,,,,,
434,13582,GALP,"PLAZA SON VILAR, 14",SON VILAR                ,07720,4.2795,39.882944,N,P,dm,L-D: 24H,4,7,809,Baleares,BALEARS (ILLES),Castell (Es),2021-01-30,1.289,,,,,1.189,,,,,,,,
435,2409,REPSOL,"CALLE RECH ESQ CREU, S/N",BINISSALEM               ,07350,2.839972,39.686861,D,P,dm,L-D: 06:00-22:00,4,7,802,Baleares,BALEARS (ILLES),Binissalem,2021-01-03,1.289,,,,,1.169,,,,,,,,
436,2712,REPSOL,"CR C-713, 13,1",SANTA MARIA DEL CAMI     ,07320,2.757056,39.64825,I,P,dm,L-D: 06:00-22:00,4,7,852,Baleares,BALEARS (ILLES),Santa María del Camí,2021-01-10,1.289,,,1.459,,1.179,,,,,,,,
437,2409,REPSOL,"CALLE RECH ESQ CREU, S/N",BINISSALEM               ,07350,2.839972,39.686861,D,P,dm,L-D: 06:00-22:00,4,7,802,Baleares,BALEARS (ILLES),Binissalem,2021-01-06,1.289,,,,,1.169,,,,,,,,
438,2651,REPSOL,"CARRETERA PALMA-PTO ALCUDIA KM. 8,9",MARRATXINET              ,07141,2.718,39.615806,I,P,dm,L-D: 24H,4,7,831,Baleares,BALEARS (ILLES),Marratxí,2021-01-03,1.289,,,1.419,,1.169,,1.229,,,,,,
439,2684,CEPSA,"CARRETERA C-715 KM. 42,5",PETRA                    ,07520,3.133833,39.576111,I,P,dm,L-V: 06:00-21:00; S: 07:00-20:00; D: 10:00-20:00,4,7,837,Baleares,BALEARS (ILLES),Petra,2021-01-03,1.289,1.349,,,,1.159,,1.229,,,,,,
440,2742,CEPSA,"CARRETERA C-711 KM. 16,5",BUNYOLA                  ,07110,2.68975,39.712917,I,P,dm,L-D: 07:00-21:00,4,7,804,Baleares,BALEARS (ILLES),Bunyola,2021-01-03,1.289,1.349,,,,1.159,,1.229,,,,,,
441,12188,CEPSA,"RONDA DE PEGUERA, SN",CALVIA                   ,07184,2.451583,39.544306,D,P,OM,L-D: 06:00-22:00,4,7,805,Baleares,BALEARS (ILLES),Calvià,2021-01-12,1.289,,,1.434,,1.179,,1.249,,,,,,
442,2648,BP,"CALLE LLUC  ESQUINA SELVA, INCA, S/N",INCA                     ,07300,2.911306,39.729278,D,P,dm,L-D: 24H,4,7,822,Baleares,BALEARS (ILLES),Inca,2021-01-05,1.289,,,1.429,,1.169,,1.249,,,,,,
443,2648,BP,"CALLE LLUC  ESQUINA SELVA, INCA, S/N",INCA                     ,07300,2.911306,39.729278,D,P,dm,L-D: 24H,4,7,822,Baleares,BALEARS (ILLES),Inca,2021-01-02,1.289,,,1.429,,1.169,,1.249,,,,,,
444,2732,BP LLUCMAJOR,"CALLE LLUCMAJOR, 109",PALMA                    ,07007,2.678639,39.559083,I,P,dm,L-D: 24H,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-05,1.289,,,1.431,,1.159,,1.249,,,,,,
445,2720,REPSOL,CARRETERA PALMA-PUERTO ANDRATX KM. 19,COSTA DE LA CALMA        ,07183,2.486722,39.526472,D,P,dm,L-S: 06:00-22:00,4,7,805,Baleares,BALEARS (ILLES),Calvià,2021-01-23,1.289,,,1.439,,1.179,,1.269,,,,,,
446,2698,BP PUERTO POLLENSA,"CALLE JUAN XXIII, 133",POLLENÇA                 ,07460,3.077333,39.904694,I,P,dm,L-D: 05:00-23:00,4,7,839,Baleares,BALEARS (ILLES),Pollença,2021-01-05,1.289,,,1.431,,1.179,,1.269,,,,,,
447,2650,REPSOL,"CL CECILIO METELO-ESQ.PUIG MARI, S.",POLLENÇA                 ,07460,3.016083,39.873722,D,P,dm,L-D: 06:00-22:00,4,7,839,Baleares,BALEARS (ILLES),Pollença,2021-01-06,1.289,,,1.439,,1.199,,1.289,,,,,,
448,2698,BP PUERTO POLLENSA,"CALLE JUAN XXIII, 133",POLLENÇA                 ,07460,3.077333,39.904694,I,P,dm,L-D: 05:00-23:00,4,7,839,Baleares,BALEARS (ILLES),Pollença,2021-01-07,1.289,,,1.431,,1.199,,1.289,,,,,,
449,11995,REPSOL,"CALLE MANACOR, 309",CASA BLANCA (SA)         ,07198,2.714194,39.572528,I,P,dm,L-D: 24H,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-03,1.289,,,1.419,,1.159,,1.239,,,,,,
450,2735,REPSOL,"CALLE CAMI SALARD, S/N",PALMA                    ,07010,2.685139,39.576167,D,P,dm,L-D: 06:00-22:00,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-03,1.289,,,1.419,,1.159,,1.239,,,0.655,,,
451,14906,REPSOL,"CALLE VIA MAJORICA, SN",MANACOR                  ,07500,3.194417,39.572111,D,P,OM,L-D: 06:00-22:00,4,7,827,Baleares,BALEARS (ILLES),Manacor,2021-01-03,1.289,,,1.429,,1.159,,1.239,,,0.615,,,
452,2684,CEPSA,"CARRETERA C-715 KM. 42,5",PETRA                    ,07520,3.133833,39.576111,I,P,dm,L-V: 06:00-21:00; S: 07:00-20:00; D: 10:00-20:00,4,7,837,Baleares,BALEARS (ILLES),Petra,2021-01-08,1.289,1.349,,,,1.169,,1.239,,,,,,
453,2587,CEPSA,"CALLE BINIAMAR, 16",PALMA                    ,07008,2.678806,39.581722,D,P,dm,L-D: 06:00-22:00,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-17,1.289,1.349,,1.434,,1.189,,1.259,,,,,,
454,2732,BP LLUCMAJOR,"CALLE LLUCMAJOR, 109",PALMA                    ,07007,2.678639,39.559083,I,P,dm,L-D: 24H,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-07,1.289,,,1.431,,1.169,,1.259,,,,,,
455,2618,CEPSA,"CALLE CAMINO DE LOS REYES, 201",PALMA                    ,07010,2.633472,39.593,D,P,dm,L-D: 24H,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-23,1.289,,,1.434,,1.189,,1.259,,,,,,
456,2611,BP ES FORTI,"CALLE PASCUAL RIBOT, S/N",PALMA                    ,07013,2.636444,39.579306,N,P,dm,L-D: 06:00-22:00,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-09,1.289,,,1.431,,1.169,,1.259,,,,,,
457,2618,CEPSA,"CALLE CAMINO DE LOS REYES, 201",PALMA                    ,07010,2.633472,39.593,D,P,dm,L-D: 24H,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-15,1.289,,,1.434,,1.189,,1.259,,,,,,
458,11617,REPSOL,CARRETERA CR C-713  PALMA-PUERTO ALCUDIA KM. 13,MARRATXINET              ,07141,2.756889,39.647944,D,P,dm,L-D: 06:00-22:00,4,7,831,Baleares,BALEARS (ILLES),Marratxí,2021-01-09,1.289,,,1.459,,1.179,0.859,1.259,,,,,,
459,2698,BP PUERTO POLLENSA,"CALLE JUAN XXIII, 133",POLLENÇA                 ,07460,3.077333,39.904694,I,P,dm,L-D: 05:00-23:00,4,7,839,Baleares,BALEARS (ILLES),Pollença,2021-01-04,1.289,,,1.431,,1.189,,1.279,,,,,,
460,2583,CEPSA,"CARRETERA PALMA NOVA - CALVIA KM. 5,5",CALVIA                   ,07184,2.507667,39.559833,I,P,dm,L-D: 06:00-22:00,4,7,805,Baleares,BALEARS (ILLES),Calvià,2021-01-30,1.289,,,1.464,,1.179,,1.279,,,,,,
461,14289,SHELL,"CARRER CAMÍ DE MUNTANYA ESQ CARRER CELLETERS, S/N",CABANETA (SA)            ,07141,2.715056,39.618611,D,P,OM,L-D: 06:00-00:00,4,7,831,Baleares,BALEARS (ILLES),Marratxí,2021-01-04,1.189,,,,,1.099,,,,,,,,
462,2718,REPSOL,"CARRETERA PM-334 KM. 1,1",PETRA                    ,07520,3.109028,39.625889,D,P,dm,L-S: 06:30-21:00; D: 07:00-21:00,4,7,837,Baleares,BALEARS (ILLES),Petra,2021-01-16,1.309,,,1.439,,1.189,0.865,1.268,,,,,,
463,2719,REPSOL,"CTRA. MA-11, 30",SOLLER                   ,07100,2.708389,39.765778,D,P,dm,L-S: 06:00-22:00; D: 07:00-21:00,4,7,857,Baleares,BALEARS (ILLES),Sóller,2021-01-23,1.309,,,1.459,,1.189,,,,,,,,
464,2633,CEPSA,CARRETERA AEROPUERTO KM. 5,MAO                      ,07701,4.227833,39.863861,D,P,dm,L-D: 07:00-22:00,4,7,829,Baleares,BALEARS (ILLES),Mahón,2021-01-10,1.309,,,,,1.209,0.8,,,,,,,
